pref_code,pref_name,muni_code,muni_name,muni_type,tri,n_wards,ward_codes,population,fraud_count_raw,fraud_count,fraud_count_frac,fraud_any,gini_2019,vrm_mean,tri_mean,elev_sd_m,TRI_pref,TRI_within,TRI_within_z,TRI_pref_z,TRI_z,pref_pop,log_pref_pop,log_pref_pop_z,Gini_z,log_pop,log_pop_z,VRM_pref_z,fraud_rate_per_100k,log_offset,pref_id
08,茨城県,08236,小美玉市,市,3.587056509160905,1,['08236'],51266,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-4.692586290639913,-0.2617238134836788,-1.7255304039117232,-1.2431778715159618,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,10.844783043399849,0.4914073070752127,-1.5135654883465042,0.0,10.844783043399849,7
08,茨城県,08234,鉾田市,市,4.262602377750235,1,['08234'],49130,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-4.0170404220505835,-0.22404598936715453,-1.7255304039117232,-1.2130075761752488,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,10.802225125162694,0.46531440865141793,-1.5135654883465042,0.0,10.802225125162694,7
08,茨城県,08233,行方市,市,4.347935071050023,1,['08233'],35074,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-3.931707728750795,-0.21928665271951492,-1.7255304039117232,-1.2091965654374446,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,10.465215394229238,0.25868868443072424,-1.5135654883465042,0.0,10.465215394229238,7
08,茨城県,08232,神栖市,市,1.1279899205506878,1,['08232'],95401,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-7.151652879250131,-0.39887553437267315,-1.7255304039117232,-1.353001302744658,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,11.465844339561734,0.8721893092727427,-1.5135654883465042,0.0,11.465844339561734,7
08,茨城県,08220,つくば市,市,8.38114471784348,1,['08220'],233807,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,0.10150191804266129,0.0056611572852740205,-1.7255304039117232,-1.0290709338961408,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,12.362251267691668,1.421789851097654,-1.5135654883465042,0.0,12.362251267691668,7
08,茨城県,08231,桜川市,市,24.70524461603166,1,['08231'],42126,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,16.42560181623084,0.9161197855185608,-1.7255304039117232,-0.3000265595621183,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,10.648420406245304,0.371014427025246,-1.5135654883465042,0.0,10.648420406245304,7
08,茨城県,08447,河内町,町,0.6934842025046425,1,['08447'],8955,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-7.586158597296176,-0.423109610522601,-1.7255304039117232,-1.372406596226879,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,9.099967314494812,-0.5783654042885659,-1.5135654883465042,0.0,9.099967314494812,7
08,茨城県,08219,牛久市,市,4.795556110072008,1,['08219'],85036,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-3.4840866897288105,-0.1943210840389687,-1.7255304039117232,-1.189205533627553,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,11.350829975220952,0.8016722762426511,-1.5135654883465042,0.0,11.350829975220952,7
08,茨城県,08217,取手市,市,2.298923012078951,1,['08217'],107489,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-5.980719787721867,-0.3335680354652381,-1.7255304039117232,-1.3007067083459203,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,11.58514379573284,0.9453335964190299,-1.5135654883465042,0.0,11.58514379573284,7
08,茨城県,08204,古河市,市,2.3506342083286547,1,['08204'],143693,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-5.929008591472163,-0.3306839006525718,-1.7255304039117232,-1.2983972544127138,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,11.875434358284934,1.1233150972962336,-1.5135654883465042,0.0,11.875434358284934,7
08,茨城県,08215,北茨城市,市,27.27760854866091,1,['08215'],43704,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,18.997965748860093,1.059590540538772,-1.7255304039117232,-0.18514319903874601,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,10.685194910075554,0.39356142727279203,-1.5135654883465042,0.0,10.685194910075554,7
08,茨城県,08214,高萩市,市,27.73339152615123,1,['08214'],28768,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,19.453748726350412,1.0850113323157187,-1.7255304039117232,-0.16478765002048693,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,10.267018937271347,0.1371714619354899,-1.5135654883465042,0.0,10.267018937271347,7
08,茨城県,08212,常陸太田市,市,26.451187873993835,1,['08212'],52035,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,18.171545074193016,1.0134978408803652,-1.7255304039117232,-0.22205165631706927,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,10.85967184807196,0.5005358566860335,-1.5135654883465042,0.0,10.85967184807196,7
08,茨城県,08211,常総市,市,2.310015206811753,1,['08211'],63608,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-5.969627592989065,-0.33294938056459983,-1.7255304039117232,-1.30021132408465,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,11.06049452758132,0.6236632556445967,-1.5135654883465042,0.0,11.06049452758132,7
08,茨城県,08210,下妻市,市,1.9204839305242487,1,['08210'],43791,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-6.35915886927657,-0.3546750569372399,-1.7255304039117232,-1.3176080312461933,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,10.687183595798688,0.394780720337867,-1.5135654883465042,0.0,10.687183595798688,7
08,茨城県,08208,龍ケ崎市,市,3.4259162774987457,1,['08208'],77560,1.0,1,1.0,1,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-4.853726522302073,-0.27071123179080436,-1.7255304039117232,-1.2503744936945125,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,11.258807109356589,0.745251676008285,-1.5135654883465042,1.2893243940175347,11.258807109356589,7
08,茨城県,08207,結城市,市,1.944853952672129,1,['08207'],52081,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-6.3347888471286895,-0.35331584588896414,-1.7255304039117232,-1.3165196510194048,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,10.860555477926988,0.5010776234125686,-1.5135654883465042,0.0,10.860555477926988,7
08,茨城県,08205,石岡市,市,21.21062055509118,1,['08205'],75264,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,12.93097775529036,0.7212109912475794,-1.7255304039117232,-0.456098626501855,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,11.228757211818245,0.7268276328080487,-1.5135654883465042,0.0,11.228757211818245,7
08,茨城県,08216,笠間市,市,17.88623990145884,1,['08216'],76350,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,9.606597101658021,0.5357973348433256,-1.7255304039117232,-0.6045675178215238,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,11.243083310646778,0.7356111790205094,-1.5135654883465042,0.0,11.243083310646778,7
08,茨城県,08203,土浦市,市,6.799819336532179,1,['08203'],142862,0.0,0,0.0,0,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-1.4798234632686391,-0.0825355179641198,-1.7255304039117232,-1.0996939011915423,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,11.869634408330974,1.1197590609279024,-1.5135654883465042,0.0,11.869634408330974,7
08,茨城県,08202,日立市,市,24.434802400310325,1,['08202'],180304,1.0,1,1.0,1,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,16.155159600509506,0.9010361698657708,-1.7255304039117232,-0.31210467579417783,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,12.10239959419213,1.262470889956431,-1.5135654883465042,0.5546188659153429,12.10239959419213,7
08,茨城県,08201,水戸市,市,4.509553292163476,1,['08201'],272485,1.0,1,1.0,1,0.265,0.0007743576176449481,12.5188889099108,154.0953086868733,8.279642799800818,-3.7700895076373424,-0.2102725750790816,-1.7255304039117232,-1.201978595955053,2936184,14.892621337052569,0.10094905744291986,-1.049599282367473,12.515338845698796,1.5156501428681624,-1.5135654883465042,0.366992678496064,12.515338845698796,7
09,栃木県,09204,佐野市,市,40.199739071880536,1,['09204'],118951,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,21.68466625714084,1.2094382916858022,-0.9623991916760987,0.3919671238041598,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,11.68646692258942,1.0074563262555158,-0.18846080787838715,0.0,11.68646692258942,8
09,栃木県,09203,栃木市,市,15.767309929538484,1,['09203'],161363,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-2.7477628852012117,-0.1532534377254271,-0.9623991916760987,-0.69920023786557,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,11.991411764423535,1.1944225857068804,-0.18846080787838715,0.0,11.991411764423535,8
09,栃木県,09201,宇都宮市,市,9.915189981143996,1,['09201'],522688,3.0,3,3.0,1,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-8.5998828335957,-0.479648959297999,-0.9623991916760987,-0.9605595258455735,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,13.166740006717948,1.9150339715812847,-0.18846080787838715,0.5739561650544875,13.166740006717948,8
09,栃木県,09216,下野市,市,2.0427867978399696,1,['09216'],60141,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-16.472286016899726,-0.9187235452092177,-0.9623991916760987,-1.3121459097241763,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,11.004447084272586,0.5892997269348812,-0.18846080787838715,0.0,11.004447084272586,8
09,栃木県,09301,上三川町,町,1.7852506931968024,1,['09301'],31232,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-16.729822121542895,-0.9330873367821907,-0.9623991916760987,-1.323647631071694,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,10.349198489212819,0.18755697866524756,-0.18846080787838715,0.0,10.349198489212819,8
09,栃木県,09202,足利市,市,26.041675484103703,1,['09202'],148792,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,7.5266026693640065,0.4197879444713964,-0.9623991916760987,-0.24034073234156839,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,11.910304636494963,1.144694588235464,-0.18846080787838715,0.0,11.910304636494963,8
09,栃木県,09205,鹿沼市,市,44.97127197962772,1,['09205'],97759,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,26.456199164888027,1.4755652654762323,-0.9623991916760987,0.6050667277663265,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,11.490260545220535,0.8871592514254435,-0.18846080787838715,0.0,11.490260545220535,8
09,栃木県,09213,那須塩原市,市,48.18786138093066,1,['09213'],117653,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,29.672788566190967,1.6549669839271863,-0.9623991916760987,0.7487215952437442,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,11.675494893192921,1.0007292103531271,-0.18846080787838715,0.0,11.675494893192921,8
09,栃木県,09208,小山市,市,1.9208331240147256,1,['09208'],167480,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-16.59423969072497,-0.9255253765672373,-0.9623991916760987,-1.3175924360494367,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,12.028619220133079,1.2172350352498043,-0.18846080787838715,0.0,12.028619220133079,8
09,栃木県,09209,真岡市,市,4.543513986877156,1,['09209'],80793,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-13.971558827862541,-0.7792482503803014,-0.9623991916760987,-1.2004618903734956,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,11.299645607092907,0.7702903719162029,-0.18846080787838715,0.0,11.299645607092907,8
09,栃木県,09210,大田原市,市,16.89462699070115,1,['09210'],71449,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-1.6204458240385478,-0.09037857470133737,-0.9623991916760987,-0.6488535622964855,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,11.176739187458812,0.6949346013337747,-0.18846080787838715,0.0,11.176739187458812,8
09,栃木県,09211,矢板市,市,20.794509198106063,1,['09211'],32532,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,2.2794363833663667,0.12713304474295264,-0.9623991916760987,-0.47468241646874715,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,10.389979499286666,0.21256042802447034,-0.18846080787838715,0.0,10.389979499286666,8
09,栃木県,09342,益子町,町,17.81114350404891,1,['09342'],23174,0.25,0,0.25,1,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-0.7039293106907856,-0.03926087922653974,-0.9623991916760987,-0.6079213692685207,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,10.050786239557008,0.004595949526200414,-0.18846080787838715,0.0,10.050786239557008,8
09,栃木県,09206,日光市,市,64.95181245526443,1,['09206'],82638,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,46.436739640524735,2.5899578253273847,-0.9623991916760987,1.497409994517159,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,11.322224902145386,0.7841340766059418,-0.18846080787838715,0.0,11.322224902145386,8
09,栃木県,09343,茂木町,町,22.8248133814072,1,['09343'],13060,0.25,0,0.25,1,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,4.309740566667504,0.2403710164016426,-0.9623991916760987,-0.3840077788314945,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,9.477309402830421,-0.3470113063955008,-0.18846080787838715,0.0,9.477309402830421,8
09,栃木県,09407,那須町,町,22.445784193557856,1,['09407'],25288,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,3.9307113788181596,0.21923108240332195,-0.9623991916760987,-0.40093545624301463,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,10.138085253895454,0.05812028548965063,-0.18846080787838715,0.0,10.138085253895454,8
09,栃木県,09345,芳賀町,町,4.3954151100691,1,['09345'],15735,0.25,0,0.25,1,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-14.119657704670596,-0.7875083015354967,-0.9623991916760987,-1.2070760775970182,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,9.663642809498507,-0.23276749808569155,-0.18846080787838715,0.0,9.663642809498507,8
09,栃木県,09361,壬生町,町,2.7822468626844223,1,['09361'],39526,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-15.732825952055274,-0.8774809774431198,-0.9623991916760987,-1.2791211669400824,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,10.58471396220038,0.33195505001008635,-0.18846080787838715,0.0,10.58471396220038,8
09,栃木県,09364,野木町,町,2.190977390818188,1,['09364'],25633,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-16.32409542392151,-0.9104583786860088,-0.9623991916760987,-1.3055276263999005,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,10.151635862839903,0.06642836721483691,-0.18846080787838715,0.0,10.151635862839903,8
09,栃木県,09384,塩谷町,町,30.02362384523561,1,['09384'],11337,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,11.508551030495912,0.6418767129292716,-0.9623991916760987,-0.06250446144898433,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,9.335826992017598,-0.4337562959770086,-0.18846080787838715,0.0,9.335826992017598,8
09,栃木県,09386,高根沢町,町,4.254099417290862,1,['09386'],29755,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-14.260973397448833,-0.7953900280991151,-0.9623991916760987,-1.2133873236361656,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,10.300752464078952,0.1578539935283712,-0.18846080787838715,0.0,10.300752464078952,8
09,栃木県,09214,さくら市,市,8.288716998165235,1,['09214'],44233,1.0,1,1.0,1,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-10.226355816574461,-0.5703636921272011,-0.9623991916760987,-1.0331988128900342,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,10.69722639582877,0.4009381117688846,-0.18846080787838715,2.260755544502973,10.69722639582877,8
09,栃木県,09411,那珂川町,町,22.549783301871177,1,['09411'],16439,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,4.0347104871314805,0.22503151771571187,-0.9623991916760987,-0.3962907918924861,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,9.707411839509511,-0.2059320488557498,-0.18846080787838715,0.0,9.707411839509511,8
09,栃木県,09344,市貝町,町,9.235418753469162,1,['09344'],11816,0.25,0,0.25,1,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-9.279654061270534,-0.5175624481470827,-0.9623991916760987,-0.9909185283303277,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,9.377209824211215,-0.4083838604433947,-0.18846080787838715,0.0,9.377209824211215,8
09,栃木県,09215,那須烏山市,市,18.05841653664929,1,['09215'],26654,0.0,0,0.0,0,0.303,0.0042344639754752,33.286362743599504,467.19234098840536,18.515072814739696,-0.45665627809040643,-0.025469499152627452,-0.9623991916760987,-0.5968780030513225,1976121,14.49664639023299,-0.3265942018119438,1.3734564550244206,10.190694512139672,0.09037581133252709,-0.18846080787838715,0.0,10.190694512139672,8
10,群馬県,10367,神流町,町,79.97839648194527,1,['10367'],1852,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,44.59964727337585,2.4874960291509316,0.29491953263637566,2.1685065093899367,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,7.524021415206125,-1.5446014885441106,0.4043820395143744,0.0,7.524021415206125,9
10,群馬県,10366,上野村,村,78.94829356483645,1,['10366'],1190,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,43.56954435626703,2.4300431775573132,0.29491953263637566,2.1225014774808506,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,7.081708586105575,-1.8157901227472313,0.4043820395143744,0.0,7.081708586105575,9
10,群馬県,10345,吉岡町,町,14.458004486333504,1,['10345'],21447,0.5,0,0.5,1,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-20.920744722235913,-1.1668314124651842,0.29491953263637566,-0.7576746268736554,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,9.973340054434962,-0.04288746896337537,0.4043820395143744,0.0,9.973340054434962,9
10,群馬県,10344,榛東村,村,25.71795239923812,1,['10344'],14736,0.5,0,0.5,1,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-9.660796809331298,-0.5388202636300047,0.29491953263637566,-0.25479840506688073,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,9.598048758495088,-0.27298419525823336,0.4043820395143744,0.0,9.598048758495088,9
10,群馬県,10212,みどり市,市,56.24627566282691,1,['10212'],50797,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,20.867526454257494,1.1638632223926668,0.29491953263637566,1.1086153495647075,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,10.835592576704641,0.4857724940044936,0.4043820395143744,0.0,10.835592576704641,9
10,群馬県,10211,安中市,市,38.86715091032531,1,['10211'],58139,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,3.4884017017558904,0.19456174906524812,0.29491953263637566,0.3324529142278152,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,10.970591974102547,0.5685426507576447,0.4043820395143744,0.0,10.970591974102547,9
10,群馬県,10464,玉村町,町,1.5028697461120388,1,['10464'],36489,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-33.87587946245738,-1.8893897328457507,0.29491953263637566,-1.3362589384133077,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,10.504766124286546,0.2829378306465108,0.4043820395143744,0.0,10.504766124286546,9
10,群馬県,10382,下仁田町,町,64.81277920735047,1,['10382'],7406,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,29.434029998781057,1.6416504887379417,0.29491953263637566,1.4912006838740461,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,8.910045761473558,-0.6948091589820587,0.4043820395143744,0.0,8.910045761473558,9
10,群馬県,10525,邑楽町,町,1.3031320798361907,1,['10525'],26671,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-34.07561712873323,-1.9005298804053852,0.29491953263637566,-1.3451793458384778,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,10.191332111786215,0.09076673324556789,0.4043820395143744,0.0,10.191332111786215,9
10,群馬県,10524,大泉町,町,1.7379480316104277,1,['10524'],41785,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-33.64080117695899,-1.8762785013121792,0.29491953263637566,-1.3257601971265243,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,10.640292702435536,0.366031209830618,0.4043820395143744,0.0,10.640292702435536,9
10,群馬県,10523,千代田町,町,1.5257072877749127,1,['10523'],11412,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-33.8530419207945,-1.888115994202623,0.29491953263637566,-1.3352389997106058,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,9.342420712333391,-0.42971358708612345,0.4043820395143744,0.0,9.342420712333391,9
10,群馬県,10522,明和町,町,1.1324655064015832,1,['10522'],11313,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-34.24628370216784,-1.9100486198950766,0.29491953263637566,-1.3528014203188707,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,9.333707785926467,-0.43505561303868473,0.4043820395143744,0.0,9.333707785926467,9
10,群馬県,10521,板倉町,町,1.3088801887232029,1,['10521'],14661,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-34.069869019846216,-1.9002092859857942,0.29491953263637566,-1.3449226317486795,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,9.592946185938265,-0.27611265907742866,0.4043820395143744,0.0,9.592946185938265,9
10,群馬県,10449,みなかみ町,町,75.90771378981812,1,['10449'],19037,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,40.5289645812487,2.2604582014628996,0.29491953263637566,1.986707308521069,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,9.85413973290579,-0.11597097517277931,0.4043820395143744,0.0,9.85413973290579,9
10,群馬県,10448,昭和村,村,25.80063571511287,1,['10448'],7360,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-9.578113493456549,-0.5342086930797987,0.29491953263637566,-0.25110571715969265,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,8.903815211722922,-0.6986292025486124,0.4043820395143744,0.0,8.903815211722922,9
10,群馬県,10210,富岡市,市,27.951789248286392,1,['10210'],48910,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,-7.426959960283025,-0.41423048251091255,0.29491953263637566,-0.15503387298634388,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,10.797737153533403,0.4625627658854485,0.4043820395143744,0.0,10.797737153533403,9
10,群馬県,10444,川場村,村,53.15541625008187,1,['10444'],3302,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,17.776667041512454,0.9914739550798559,0.29491953263637566,0.9705756609587077,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,8.102283624480073,-1.1900602488898753,0.4043820395143744,0.0,8.102283624480073,9
10,群馬県,10429,東吾妻町,町,42.23127951814959,1,['10429'],13885,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,6.852530309580175,0.3821923036797789,0.29491953263637566,0.482696973708403,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,9.538564399740899,-0.30945494841228594,0.4043820395143744,0.0,9.538564399740899,9
10,群馬県,10428,高山村,村,38.963262542926536,1,['10428'],3630,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,3.584513334357119,0.19992226913809383,0.29491953263637566,0.3367453190460289,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,8.196987927258897,-1.1319956194375158,0.4043820395143744,0.0,8.196987927258897,9
10,群馬県,10426,草津町,町,40.78430887077361,1,['10426'],6419,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,5.40555966220419,0.30148911520872645,0.29491953263637566,0.4180743717349242,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,8.767017621311778,-0.7825018584272926,0.4043820395143744,0.0,8.767017621311778,9
10,群馬県,10425,嬬恋村,村,43.58067599284153,1,['10425'],9569,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,8.20192678427211,0.4574534005214622,0.29491953263637566,0.5429618529211004,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,9.166283985779263,-0.5377056577759022,0.4043820395143744,0.0,9.166283985779263,9
10,群馬県,10424,長野原町,町,40.63016312131166,1,['10424'],5595,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,5.251413912742244,0.29289180641507634,0.29491953263637566,0.411190127447421,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,8.629628620746026,-0.8667371167482497,0.4043820395143744,0.0,8.629628620746026,9
10,群馬県,10384,甘楽町,町,46.57698534517181,1,['10384'],13202,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,11.198236136602397,0.6245692427240687,0.29491953263637566,0.6767788774863119,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,9.488123612248716,-0.34038095229047205,0.4043820395143744,0.0,9.488123612248716,9
10,群馬県,10383,南牧村,村,76.30817265414343,1,['10383'],1877,0.0,0,0.0,0,0.289,0.0057824920940788,47.17231801683013,503.0678378503655,35.37874920856942,40.92942344557402,2.28279335197971,0.29491953263637566,2.0045920485073125,1981202,14.49921428918491,-0.3238215822405312,0.48075170966951114,7.537430036586509,-1.5363804615255467,0.4043820395143744,0.0,7.537430036586509,9
