Prefecture,Municipality,TRI,TRI_z,TRI_pref,TRI_pref_z,Population,fraud_count,fraud_any,fraud_rate_per_100k
長野県,木島平村,52.30388076483225,0.9903372916348104,62.79381808032462,1.733591352213471,4237,0,0,0
長野県,木曽町,62.49098125850018,1.4408712013388842,62.79381808032462,1.733591352213471,9817,0,0,0
長野県,木祖村,73.5503046049287,1.929979970712962,62.79381808032462,1.733591352213471,2516,0,0,0
長野県,東御市,45.06768205302049,0.6703097333463091,62.79381808032462,1.733591352213471,28958,0,0,0
長野県,松川村,47.46591041724042,0.7763735934178589,62.79381808032462,1.733591352213471,9648,0,0,0
長野県,松川町,48.63152434018414,0.8279239436117888,62.79381808032462,1.733591352213471,12445,0,0,0
長野県,松本市,79.51423404064424,2.193740247500482,62.79381808032462,1.733591352213471,234111,1,1,0.4271478059552947
長野県,栄村,71.37572790111771,1.8338073114829552,62.79381808032462,1.733591352213471,1560,0,0,0
長野県,根羽村,53.287304793149595,1.0338301257979898,62.79381808032462,1.733591352213471,806,0,0,0
長野県,池田町,35.92131770080573,0.2658033388386032,62.79381808032462,1.733591352213471,9114,0,0,0
長野県,泰阜村,62.57596813019092,1.4446298240794913,62.79381808032462,1.733591352213471,1426,0,0,0
長野県,王滝村,64.41669369658653,1.5260376090165242,62.79381808032462,1.733591352213471,640,0,0,0
長野県,生坂村,58.566690029541014,1.2673158043641175,62.79381808032462,1.733591352213471,1615,0,0,0
長野県,白馬村,77.43799437366631,2.1019166343705553,62.79381808032462,1.733591352213471,9525,0,0,0
長野県,立科町,33.083975215644806,0.14031925199724943,62.79381808032462,1.733591352213471,6674,0,0,0
長野県,筑北村,53.46785939275073,1.0418153193988495,62.79381808032462,1.733591352213471,3976,0,0,0
長野県,箕輪町,45.4909375353326,0.6890285972044095,62.79381808032462,1.733591352213471,24387,0,0,0
長野県,茅野市,42.65708165793836,0.5636987088054591,62.79381808032462,1.733591352213471,54066,0,0,0
長野県,諏訪市,37.29826158128275,0.3266999512063729,62.79381808032462,1.733591352213471,47559,0,0,0
長野県,豊丘村,48.3553571523751,0.8157101951626666,62.79381808032462,1.733591352213471,6501,0,0,0
長野県,軽井沢町,32.204022024965404,0.10140251100703453,62.79381808032462,1.733591352213471,21752,0,0,0
長野県,辰野町,71.42824796283836,1.8361300596250405,62.79381808032462,1.733591352213471,18009,0,0,0
長野県,野沢温泉村,63.776514941390985,1.4977251134573597,62.79381808032462,1.733591352213471,3582,0,0,0
長野県,長和町,54.02611914556824,1.0665048715656942,62.79381808032462,1.733591352213471,5514,0,0,0
長野県,長野市,49.93586679511095,0.8856096910113017,62.79381808032462,1.733591352213471,362609,1,1,0.2757791450294946
長野県,阿南町,59.16541526032012,1.2937949795945036,62.79381808032462,1.733591352213471,3931,0,0,0
長野県,阿智村,63.294223712765245,1.4763953392999534,62.79381808032462,1.733591352213471,5941,0,0,0
長野県,青木村,64.0077432507242,1.5079513985816606,62.79381808032462,1.733591352213471,4086,0,0,0
長野県,須坂市,58.86984089919408,1.280722931016091,62.79381808032462,1.733591352213471,49149,0,0,0
長野県,飯山市,42.1966083308744,0.5433338514561552,62.79381808032462,1.733591352213471,18812,0,0,0
長野県,飯島町,66.68332172467127,1.6262813229145665,62.79381808032462,1.733591352213471,8863,0,0,0
長野県,飯田市,82.89507542353903,2.343261074086191,62.79381808032462,1.733591352213471,94944,0,0,0
長野県,飯綱町,28.958331754605553,-0.04214113304581689,62.79381808032462,1.733591352213471,10274,0,0,0
長野県,駒ヶ根市,64.0983766222804,1.5119597429837066,62.79381808032462,1.733591352213471,31325,0,0,0
長野県,高山村,74.13612517211992,1.9558884253007789,62.79381808032462,1.733591352213471,6413,0,0,0
長野県,高森町,43.062596830051525,0.5816329910921633,62.79381808032462,1.733591352213471,12606,0,0,0
長野県,麻績村,50.62815561165134,0.9162268020679972,62.79381808032462,1.733591352213471,2412,0,0,0
青森県,おいらせ町,5.066848342808155,-1.0987640098730078,28.820679654033466,-0.6502485241287276,25182,0,0,0
青森県,つがる市,2.582823066738899,-1.2086223174578652,28.820679654033466,-0.6502485241287276,28806,0,0,0
青森県,むつ市,32.73783550445868,0.12501090420177438,28.820679654033466,-0.6502485241287276,51606,0,0,0
青森県,七戸町,27.974773379708186,-0.08563990881033726,28.820679654033466,-0.6502485241287276,14014,0,0,0
青森県,三戸町,27.27352761801676,-0.11665314902276344,28.820679654033466,-0.6502485241287276,8767,0,0,0
青森県,三沢市,3.842928736814356,-1.1528929826454477,28.820679654033466,-0.6502485241287276,37380,0,0,0
青森県,中泊町,24.60582575169579,-0.23463472312282355,28.820679654033466,-0.6502485241287276,9417,0,0,0
青森県,五戸町,16.333530080882444,-0.6004846244874177,28.820679654033466,-0.6502485241287276,15285,0,0,0
青森県,五所川原市,16.471896567175488,-0.5943652390862068,28.820679654033466,-0.6502485241287276,49811,0,0,0
青森県,今別町,35.90317988412886,0.26500117717680305,28.820679654033466,-0.6502485241287276,2096,0,0,0
青森県,佐井村,49.28197249349922,0.8566906127690223,28.820679654033466,-0.6502485241287276,1628,0,0,0
青森県,八戸市,13.163205522872742,-0.7406951504401923,28.820679654033466,-0.6502485241287276,215080,0,0,0
青森県,六ヶ所村,16.451002364695594,-0.5952893044509557,28.820679654033466,-0.6502485241287276,9628,0,0,0
青森県,六戸町,8.202643221474531,-0.9600805908183194,28.820679654033466,-0.6502485241287276,10551,0,0,0
青森県,十和田市,25.28329880507056,-0.20467285284915604,28.820679654033466,-0.6502485241287276,57361,0,0,0
青森県,南部町,20.218066966251538,-0.4286874000030951,28.820679654033466,-0.6502485241287276,16185,0,0,0
青森県,外ヶ浜町,36.907084358133,0.3093997779291595,28.820679654033466,-0.6502485241287276,4996,0,0,0
青森県,大間町,29.474920046296635,-0.01929453965964208,28.820679654033466,-0.6502485241287276,4649,0,0,0
青森県,大鰐町,51.64930253511694,0.9613879660417116,28.820679654033466,-0.6502485241287276,8231,0,0,0
青森県,平内町,32.435445922594106,0.1116374462039949,28.820679654033466,-0.6502485241287276,9730,0,0,0
青森県,平川市,35.22395428444473,0.23496179892712377,28.820679654033466,-0.6502485241287276,29353,0,0,0
青森県,弘前市,27.621485775285517,-0.10126437877305788,28.820679654033466,-0.6502485241287276,159488,1,1,0.6270064205457464
青森県,新郷村,27.996345051576466,-0.08468588173740217,28.820679654033466,-0.6502485241287276,2059,0,0,0
青森県,東北町,10.873736905515983,-0.841949010453026,28.820679654033466,-0.6502485241287276,16005,0,0,0
青森県,東通村,20.398522198672723,-0.42070660100736423,28.820679654033466,-0.6502485241287276,5553,0,0,0
青森県,板柳町,0.6584377472936332,-1.2937300320902778,28.820679654033466,-0.6502485241287276,12198,0,0,0
青森県,横浜町,22.237512708563465,-0.3393755505436177,28.820679654033466,-0.6502485241287276,4048,0,0,0
青森県,深浦町,58.74165272807743,1.2750536909858297,28.820679654033466,-0.6502485241287276,6803,0,0,0
青森県,田子町,40.25706483518452,0.4575557525066633,28.820679654033466,-0.6502485241287276,4718,0,0,0
青森県,田舎館村,0.9606708429258336,-1.2803634948403726,28.820679654033466,-0.6502485241287276,7239,0,0,0
青森県,蓬田村,21.850006430348135,-0.3565133728972643,28.820679654033466,-0.6502485241287276,2434,0,0,0
青森県,藤崎町,0.6705951809085223,-1.2931923583820537,28.820679654033466,-0.6502485241287276,14300,0,0,0
青森県,西目屋村,56.41688737337837,1.1722388002278386,28.820679654033466,-0.6502485241287276,1210,0,0,0
青森県,野辺地町,19.635672638104655,-0.4544443260109014,28.820679654033466,-0.6502485241287276,11855,0,0,0
