prefecture,year,crime_count,tri,population,tri_z,log_pop,t,tri_x_t
石川,2017,5393,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,11,-7.965181290119135
神奈川,2017,53628,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,11,-7.046865185826231
福井,2017,3231,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,11,13.988196222399345
福岡,2017,42126,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,11,-8.766666969415843
福島,2017,11127,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,11,-1.9985166867102762
秋田,2017,2428,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,11,-1.6677245003461325
群馬,2017,13105,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,11,1.5199549893776891
茨城,2017,24809,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,11,-21.00966535177666
長崎,2017,4264,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,11,3.1228217742726856
長野,2017,9535,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,11,18.868391632086407
青森,2017,4608,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,11,-7.043904466036936
静岡,2017,20869,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,11,2.2532374621721143
香川,2017,5600,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,11,-1.3000361388921453
高知,2017,4635,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,11,24.632355913143904
鳥取,2017,2604,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,11,3.4095194357871503
鹿児島,2017,6920,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,11,0.46850388941975984
三重,2018,11247,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,12,1.1819710448485243
京,2018,16821,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,12,-2.068525839485918
佐賀,2018,3581,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,12,-5.564093783886008
兵庫,2018,44233,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,12,-0.10679031836017044
千葉,2018,46698,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,12,-23.392843111233617
和歌山,2018,4848,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,12,11.687200972486421
埼玉,2018,60001,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,12,-19.369689693182327
大分,2018,3331,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,12,4.948462486208378
大阪,2018,95558,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,12,-14.299808040722105
奈良,2018,7764,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,12,1.7704628634219894
宮城,2018,13755,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,12,-11.953545993983553
宮崎,2018,4205,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,12,14.932279545846107
富山,2018,4846,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,12,8.837592275006037
山口,2018,5419,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,12,4.20032759991417
山形,2018,3614,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,12,4.4663431403441844
山梨,2018,4123,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,12,25.214358461875506
岐阜,2018,13232,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,12,1.136839177352662
岡山,2018,9509,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,12,0.8780642157136729
岩手,2018,3458,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,12,3.671972713038186
島根,2018,2631,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,12,7.969786442898387
広島,2018,14311,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,12,7.119996709353048
徳島,2018,3094,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,12,12.86586373465746
愛媛,2018,8626,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,12,21.46393813621033
愛知,2018,55080,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,12,-20.557711206382475
新潟,2018,11137,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,12,4.571967162158921
東京,2018,114492,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,12,-15.050971443486242
栃木,2018,11346,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,12,-13.63652363918849
沖縄,2018,6878,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,12,-14.33386547991454
滋賀,2018,7967,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,12,-10.811088664986992
熊本,2018,6932,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,12,1.721389737621362
石川,2018,4722,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,12,-8.689288680129966
神奈川,2018,46780,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,12,-7.687489293628616
福井,2018,3197,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,12,15.259850424435651
福岡,2018,36701,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,12,-9.563636693908192
福島,2018,10277,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,12,-2.180200021865756
秋田,2018,2460,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,12,-1.8193358185594173
群馬,2018,12201,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,12,1.6581327156847518
茨城,2018,22550,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,12,-22.919634929210904
長崎,2018,3622,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,12,3.40671466284293
長野,2018,8825,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,12,20.583699962276082
青森,2018,4060,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,12,-7.684259417494839
静岡,2018,19659,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,12,2.4580772314604884
香川,2018,5222,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,12,-1.4182212424277947
高知,2018,4052,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,12,26.871660996156983
鳥取,2018,2110,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,12,3.719475748131437
鹿児島,2018,6704,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,12,0.5110951520942835
三重,2019,10322,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,13,1.2804686319192347
京,2019,15136,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,13,-2.240902992776411
佐賀,2019,3400,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,13,-6.027768265876508
兵庫,2019,40395,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,13,-0.11568951155685132
千葉,2019,41793,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,13,-25.342246703836416
和歌山,2019,4363,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,13,12.661134386860288
埼玉,2019,55497,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,13,-20.983830500947523
大分,2019,3018,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,13,5.3608343600590755
大阪,2019,84672,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,13,-15.49145871078228
奈良,2019,6616,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,13,1.918001435373822
宮城,2019,12979,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,13,-12.949674826815516
宮崎,2019,3993,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,13,16.176636174666616
富山,2019,4508,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,13,9.574058297923205
山口,2019,5196,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,13,4.550354899907017
山形,2019,3275,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,13,4.838538402039533
山梨,2019,3985,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,13,27.315555000365134
岐阜,2019,12857,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,13,1.2315757754653838
岡山,2019,9436,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,13,0.9512362336898124
岩手,2019,3063,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,13,3.9779704391247015
島根,2019,2310,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,13,8.633935313139919
広島,2019,14160,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,13,7.713329768465802
徳島,2019,3111,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,13,13.938019045878915
愛媛,2019,7446,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,13,23.25259964756119
愛知,2019,49956,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,13,-22.270853806914346
新潟,2019,10743,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,13,4.952964425672165
東京,2019,104664,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,13,-16.30521906377676
栃木,2019,11155,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,13,-14.772900609120862
沖縄,2019,6514,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,13,-15.528354269907418
滋賀,2019,6771,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,13,-11.712012720402575
熊本,2019,6498,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,13,1.8648388824231423
石川,2019,4508,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,13,-9.413396070140797
神奈川,2019,41780,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,13,-8.328113401431
福井,2019,3132,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,13,16.531504626471953
福岡,2019,34520,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,13,-10.360606418400542
福島,2019,9416,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,13,-2.3618833570212354
秋田,2019,2162,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,13,-1.970947136772702
群馬,2019,11699,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,13,1.7963104419918146
茨城,2019,20312,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,13,-24.829604506645147
長崎,2019,3394,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,13,3.6906075514131738
長野,2019,8504,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,13,22.299008292465754
青森,2019,3488,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,13,-8.324614368952743
静岡,2019,17876,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,13,2.6629170007488625
香川,2019,4962,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,13,-1.5364063459634443
高知,2019,3562,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,13,29.110966079170066
鳥取,2019,2029,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,13,4.029432060475723
鹿児島,2019,5776,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,13,0.5536864147688071
三重,2020,8560,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,14,1.378966218989945
京,2020,11851,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,14,-2.413280146066904
佐賀,2020,3069,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,14,-6.491442747867009
兵庫,2020,34246,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,14,-0.12458870475353219
千葉,2020,34685,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,14,-27.29165029643922
和歌山,2020,3899,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,14,13.635067801234158
埼玉,2020,44485,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,14,-22.597971308712715
大分,2020,3087,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,14,5.773206233909773
大阪,2020,68351,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,14,-16.683109380842456
奈良,2020,5774,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,14,2.0655400073256542
宮城,2020,10193,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,14,-13.945803659647478
宮崎,2020,3694,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,14,17.420992803487128
富山,2020,4539,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,14,10.310524320840376
山口,2020,4137,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,14,4.900382199899864
山形,2020,3085,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,14,5.210733663734882
山梨,2020,3128,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,14,29.416751538854758
岐阜,2020,10447,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,14,1.3263123735781057
岡山,2020,7832,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,14,1.0244082516659518
岩手,2020,2553,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,14,4.283968165211217
島根,2020,1936,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,14,9.298084183381452
広島,2020,11726,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,14,8.306662827578556
徳島,2020,2414,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,14,15.01017435710037
愛媛,2020,6433,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,14,25.04126115891205
愛知,2020,39897,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,14,-23.98399640744622
新潟,2020,8561,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,14,5.333961689185408
東京,2020,82764,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,14,-17.55946668406728
栃木,2020,9059,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,14,-15.909277579053237
沖縄,2020,5998,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,14,-16.722843059900296
滋賀,2020,6039,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,14,-12.612936775818156
熊本,2020,5081,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,14,2.008288027224922
石川,2020,3595,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,14,-10.137503460151626
神奈川,2020,35241,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,14,-8.968737509233385
福井,2020,2764,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,14,17.80315882850826
福岡,2020,27627,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,14,-11.157576142892891
福島,2020,7655,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,14,-2.5435666921767153
秋田,2020,2382,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,14,-2.122558454985987
群馬,2020,9965,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,14,1.934488168298877
茨城,2020,16301,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,14,-26.739574084079386
長崎,2020,2799,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,14,3.974500439983418
長野,2020,6944,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,14,24.01431662265543
青森,2020,3409,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,14,-8.964969320410646
静岡,2020,15370,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,14,2.867756770037236
香川,2020,4543,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,14,-1.6545914494990939
高知,2020,2719,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,14,31.350271162183148
鳥取,2020,1814,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,14,4.339388372820009
鹿児島,2020,5113,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,14,0.5962776774433307
三重,2021,7410,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,15,1.4774638060606553
京,2021,10483,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,15,-2.5856572993573974
佐賀,2021,2821,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,15,-6.9551172298575095
兵庫,2021,30003,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,15,-0.13348789795021307
千葉,2021,32638,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,15,-29.241053889042018
和歌山,2021,3310,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,15,14.609001215608025
埼玉,2021,40166,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,15,-24.21211211647791
大分,2021,2887,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,15,6.185578107760472
大阪,2021,62690,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,15,-17.87476005090263
奈良,2021,5148,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,15,2.2130785792774867
宮城,2021,9398,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,15,-14.941932492479442
宮崎,2021,3535,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,15,18.665349432307636
富山,2021,4546,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,15,11.046990343757544
山口,2021,3871,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,15,5.2504094998927116
山形,2021,3053,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,15,5.58292892543023
山梨,2021,2748,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,15,31.517948077344386
岐阜,2021,9479,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,15,1.4210489716908277
岡山,2021,7535,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,15,1.097580269642091
岩手,2021,2507,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,15,4.589965891297732
島根,2021,1849,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,15,9.962233053622983
広島,2021,11181,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,15,8.899995886691311
徳島,2021,2362,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,15,16.082329668321826
愛媛,2021,5804,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,15,26.829922670262913
愛知,2021,37832,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,15,-25.69713900797809
新潟,2021,7746,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,15,5.714958952698652
東京,2021,75288,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,15,-18.813714304357802
栃木,2021,9027,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,15,-17.04565454898561
沖縄,2021,5833,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,15,-17.917331849893174
滋賀,2021,5814,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,15,-13.513860831233739
熊本,2021,5187,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,15,2.1517371720267024
石川,2021,3409,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,15,-10.861610850162457
神奈川,2021,33252,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,15,-9.60936161703577
福井,2021,2714,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,15,19.07481303054456
福岡,2021,26337,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,15,-11.95454586738524
福島,2021,6627,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,15,-2.7252500273321947
秋田,2021,1984,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,15,-2.2741697731992714
群馬,2021,9079,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,15,2.0726658946059398
茨城,2021,14277,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,15,-28.64954366151363
長崎,2021,3155,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,15,4.258393328553662
長野,2021,5959,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,15,25.7296249528451
青森,2021,3067,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,15,-9.605324271868549
静岡,2021,14440,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,15,3.0725965393256103
香川,2021,3801,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,15,-1.7727765530347435
高知,2021,2859,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,15,33.589576245196234
鳥取,2021,1923,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,15,4.649344685164296
鹿児島,2021,4641,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,15,0.6388689401178543
三重,2022,7647,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,16,1.5759613931313656
京,2022,10578,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,16,-2.7580344526478906
佐賀,2022,2861,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,16,-7.4187917118480105
兵庫,2022,33018,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,16,-0.14238709114689393
千葉,2022,32728,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,16,-31.19045748164482
和歌山,2022,3438,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,16,15.582934629981894
埼玉,2022,41983,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,16,-25.826252924243104
大分,2022,2794,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,16,6.59794998161117
大阪,2022,68807,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,16,-19.066410720962807
奈良,2022,5251,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,16,2.3606171512293193
宮城,2022,9897,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,16,-15.938061325311404
宮崎,2022,3645,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,16,19.909706061128144
富山,2022,3929,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,16,11.783456366674715
山口,2022,3845,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,16,5.600436799885559
山形,2022,2885,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,16,5.955124187125579
山梨,2022,2890,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,16,33.61914461583401
岐阜,2022,9654,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,16,1.5157855698035494
岡山,2022,8007,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,16,1.1707522876182306
岩手,2022,2655,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,16,4.895963617384248
島根,2022,1834,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,16,10.626381923864516
広島,2022,12147,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,16,9.493328945804064
徳島,2022,2256,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,16,17.15448497954328
愛媛,2022,5970,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,16,28.618584181613773
愛知,2022,41248,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,16,-27.410281608509965
新潟,2022,7433,38.591502737018445,2259309.0,0.3809972635132434,14.630569572284342,16,6.095956216211895
東京,2022,78475,16.955522243991485,27481464.0,-1.2542476202905202,17.129022299008525,16,-20.067961924648323
栃木,2022,8883,18.515072814739696,1976121.0,-1.136376969932374,14.49664639023299,16,-18.182031518917984
沖縄,2022,6776,17.74619335350651,1475800.0,-1.1944887899928782,14.204710773606402,16,-19.11182063988605
滋賀,2022,6830,21.63035830865412,1420080.0,-0.9009240554155826,14.166223766018685,16,-14.414784886649322
熊本,2022,4944,35.4484955253761,1780079.0,0.14344914480178017,14.392168303305887,16,2.2951863168284827
石川,2022,3842,23.969825602776154,1145948.0,-0.7241073900108305,13.951742800009185,16,-11.585718240173287
神奈川,2022,36575,25.07439573979091,14462286.0,-0.6406241078023847,16.48705485348609,16,-10.249985724838155
福井,2022,2664,50.37581488422377,786503.0,1.2716542020363042,13.575351815840646,16,20.346467232580867
福岡,2022,28773,23.005781585190512,4546317.0,-0.7969697244923494,15.329828012595692,16,-12.75151559187759
福島,2022,6913,31.14665666094769,1901053.0,-0.18168333515547966,14.457918501145048,16,-2.9069333624876745
秋田,2022,1871,31.544540536562607,1000223.0,-0.15161131821328477,13.81573353310347,16,-2.4257810914125564
群馬,2022,10159,35.37874920856942,1981202.0,0.13817772630706265,14.49921428918491,16,2.2108436209130025
茨城,2022,15986,8.279642799800818,2936184.0,-1.909969577434242,14.892621337052569,16,-30.559513238947872
長崎,2022,3244,37.30671146027262,1365391.0,0.28389288857024414,14.126951392469568,16,4.542286217123906
長野,2022,6635,56.24581769386356,2101891.0,1.7153083301896734,14.558347973698664,16,27.444933283034775
青森,2022,3462,25.077956956509244,1292709.0,-0.6403549514579032,14.072250574420002,16,-10.245679223326452
静岡,2022,14269,36.26075695912359,3624152.0,0.20483976928837402,15.103130887870297,16,3.2774363086139844
香川,2022,4173,31.986803916123705,987336.0,-0.11818510353564957,13.80276568601591,16,-1.890961656570393
高知,2022,2723,63.17883649415797,717480.0,2.239305083013082,13.48350035166295,16,35.82888132820931
鳥取,2022,2017,37.65155750378689,566052.0,0.3099563123442864,13.246441225756794,16,4.959300997508582
鹿児島,2022,5113,34.11404146783006,1643437.0,0.04259126267452362,14.312300338525404,16,0.681460202792378
三重,2023,9955,34.85373994116153,1824637.0,0.09849758707071035,14.416891621105094,17,1.674458980202076
京,2023,11885,31.26978706868641,2555068.0,-0.17237715329049316,14.753589395747191,17,-2.930411605938384
佐賀,2023,3750,27.415622237567113,828781.0,-0.46367448199050065,13.627711225514156,17,-7.882466193838511
兵庫,2023,37267,33.43276950065225,5570618.0,-0.008899193196680871,15.533016557274834,17,-0.1512862843435748
千葉,2023,37538,7.7578900082776,6311190.0,-1.9494035926028013,15.657834806277036,17,-33.13986107424762
和歌山,2023,4028,46.4366610498149,964598.0,0.9739334143738684,13.779466713216559,17,16.556868044355763
埼玉,2023,49653,12.19376327999905,7377288.0,-1.614140807765194,15.813916649364657,17,-27.440393732008296
大分,2023,2993,39.00662127000445,1160218.0,0.4123718738506981,13.964118476460206,17,7.010321855461868
大阪,2023,80148,17.783744614549438,10725709.0,-1.1916506700601754,16.188154127819477,17,-20.258061391022984
奈良,2023,5852,35.50260287463157,1362781.0,0.14753857195183245,14.125038022787404,17,2.5081557231811518
宮城,2023,11583,20.37070067118007,2303098.0,-0.9961288328319627,14.64976573108895,17,-16.934190158143366
宮崎,2023,4214,50.01463976760754,1103755.0,1.244356628820509,13.914228560901371,17,21.154062689948653
富山,2023,4501,43.294721943217034,1063293.0,0.7364660229171697,13.876881254339034,17,12.519922389591885
山口,2023,4186,38.18173809978662,1383079.0,0.35002729999284743,14.139822731213604,17,5.950464099878406
山形,2023,2980,38.47504315257469,1095383.0,0.37219526169534867,13.906614631766379,17,6.327319448820927
山梨,2023,3365,61.35151765963628,832769.0,2.1011965384896256,13.632511571766825,17,35.720341154323634
岐阜,2023,11919,34.803978168759436,2044114.0,0.09473659811272184,14.530475001744605,17,1.6105221679162711
岡山,2023,9230,34.5186564779249,1911722.0,0.07317201797613941,14.463514964532704,17,1.24392430559437
岩手,2023,2856,37.59918131481275,1250142.0,0.3059977260865155,14.038767702826492,17,5.201961343470764
島根,2023,1956,42.33789124458688,686126.0,0.6641488702415322,13.438816563311503,17,11.290530794106049
広島,2023,14188,41.40092484685926,2838632.0,0.593333059112754,14.85883280394658,17,10.086662004916818
徳島,2023,2673,47.73623829676473,750519.0,1.072155311221455,13.528520246190894,17,18.226640290764735
愛媛,2023,6809,57.21635612050778,1381761.0,1.7886615113508608,14.138869330582946,17,30.407245692964633
愛知,2023,46832,10.883867203704943,15130618.0,-1.7131426005318728,16.532230930931686,17,-29.12342420904184
