발생년도,경찰서,살인,강도,절도,폭력,tri,elevation,elev_std,elev_range,crime_name,lat,lon,province,log_tri,tri_within,total_crime,province_full,province_pop,province_area,province_density,n_stations,station_pop_estimate,log_pop,theft_rate,violence_rate,total_rate,district_pop,district_density,district_matched,final_pop,final_density,grdp_pc,median_age,young_male_ratio,unemployment,elderly_ratio
2024,충북옥천서,0,0,100,161,380.316216177765,98.0,118.27036520910087,490.0,충북옥천서,36.2987109,127.5683619,충북,5.943628994618432,0.6056663927810472,261,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,75.23510971786834,121.12852664576802,196.3636363636364,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북음성서,1,1,421,484,329.4859404575178,147.0,87.40921215964808,360.0,충북음성서,36.9265837,127.6897379,충북,5.80056411816757,0.145003962196887,907,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,316.7398119122257,364.1379310344828,682.3824451410659,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북제천서,3,1,408,411,332.93457352041435,246.0,131.3379509863903,651.0,충북제천서,37.1341119,128.1982283,충북,5.810945086124776,0.1762580851863086,823,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,306.9592476489028,309.2163009404389,619.1849529780565,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북진천서,3,0,249,438,210.69202905296515,70.0,96.05319742337458,370.0,충북진천서,36.8562802,127.4454003,충북,5.3551325253439375,-0.931596374724411,690,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,187.33542319749216,329.5297805642633,519.1222570532916,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북청주청원서,1,3,1510,991,214.1615390904641,46.0,115.79882986726705,503.0,충북청주청원서,36.6511983,127.485539,충북,5.371389090616416,-0.9001530487899471,2505,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,1136.050156739812,745.5799373040753,1884.6394984326016,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북청주흥덕서,8,2,1377,1241,160.18556957977424,58.0,82.76004910453715,380.0,충북청주흥덕서,36.6565007,127.4550551,충북,5.082556307329595,-1.3893241373903296,2628,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,1035.9874608150471,933.667711598746,1977.17868338558,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북충주서,3,2,609,713,297.73594155462325,105.0,108.24291890214076,553.0,충북충주서,36.991,127.9259,충북,5.699560044580732,-0.1427385585430869,1327,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,458.18181818181824,536.4263322884013,998.3699059561128,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북청주상당서,4,1,900,881,295.2430615799007,97.0,129.7716764354892,475.0,충북청주상당서,36.6093854,127.5326389,충북,5.691180271347729,-0.1653309236648215,1786,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,677.1159874608152,662.8213166144201,1343.6990595611287,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충남천안서북서,4,7,1978,2181,141.3811618216701,45.0,73.45065437596787,391.0,충남천안서북서,36.8577425,127.1367285,충남,4.958507699648545,-0.3836634193791028,4170,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,1399.5283018867924,1543.1603773584905,2950.471698113208,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남천안동남서,2,5,970,1106,166.73199407927663,43.0,78.19340448401705,450.0,충남천안동남서,36.7865731,127.1563405,충남,5.122367432262219,-0.0462826630039455,2083,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,686.3207547169811,782.5471698113207,1473.8207547169811,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남서산서,5,4,349,742,104.12582007364423,43.0,39.40420482670208,206.0,충남서산서,36.7847,126.4503,충남,4.655157919201037,-0.8794749671121181,1100,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,246.9339622641509,525.0,778.3018867924527,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남아산서,5,5,1188,1522,263.9857098065978,28.0,85.34591921073863,393.0,충남아산서,36.7894,127.0017,충남,5.579675899274082,1.2480153639388598,2720,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,840.566037735849,1076.8867924528302,1924.5283018867924,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남논산서,1,2,418,518,60.506266939459806,9.0,42.24890139705096,297.0,충남논산서,36.1584308,127.0169865,충남,4.119139071075503,-1.4599844225656702,939,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,295.75471698113205,366.50943396226415,664.3867924528302,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남공주서,3,0,244,315,241.38593166712528,38.0,102.57482278398676,640.0,충남공주서,36.4467,127.119,충남,5.490531214834032,0.9472469250518808,562,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,172.64150943396226,222.877358490566,397.6415094339623,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남보령서,2,1,290,345,226.069209599477,12.0,121.21615233143936,450.0,충남보령서,36.3515392,126.5967112,충남,5.425254859115893,0.7434048095796871,638,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,205.188679245283,244.1037735849056,451.4150943396226,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남당진서,4,0,314,742,122.17539760249348,70.0,44.31181169843501,189.0,충남당진서,36.8941922,126.6402322,충남,4.813609336372806,-0.6392627304070285,1060,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,222.1698113207547,525.0,750.0,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남홍성서,4,0,203,256,156.0057436661503,55.0,62.03414648385344,277.0,충남홍성서,36.5883744,126.6579422,충남,5.056282388539965,-0.1890326303689844,463,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,143.6320754716981,181.1320754716981,327.5943396226415,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남예산서,3,3,184,284,182.33387649800767,38.0,74.75629867398621,374.0,충남예산서,36.6804024,126.8472902,충남,5.211308952270423,0.161354500061119,474,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,130.188679245283,200.94339622641508,335.37735849056605,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남부여서,2,0,148,166,129.85258633066255,16.0,53.533600335522,193.0,충남부여서,36.2753229,126.9026589,충남,4.874071394395358,-0.5370911048909731,316,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,104.71698113207546,117.45283018867924,223.58490566037736,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남서천서,2,0,81,182,50.41621273055755,7.0,19.56047294453148,115.0,충남서천서,36.0097096,126.6919951,충남,3.939953545499308,-1.5942675926909569,265,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,57.311320754716974,128.77358490566036,187.5,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남금산서,2,0,96,186,292.8149799228066,167.0,94.16901660558064,393.0,충남금산서,36.1037167,127.5036315,충남,5.682950249243284,1.6316888015094078,284,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,67.92452830188678,131.60377358490567,200.94339622641508,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남청양서,0,0,67,101,272.27044696490657,115.0,96.3913269616506,517.0,충남청양서,36.4592,126.8022,충남,5.6104619530399376,1.3582725286913466,168,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,47.40566037735849,71.4622641509434,118.86792452830188,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,충남태안서,2,2,122,323,143.0898498429628,47.0,43.39533744182998,202.0,충남태안서,36.7456,126.2978,충남,4.970437062238413,-0.3609233984135219,449,충청남도,2120000,8226,257.7194262095794,15,141333.33333333334,11.858876445545985,86.32075471698113,228.53773584905656,317.68867924528297,,,False,141333.33333333334,257.7194262095794,52.4,44.8,0.112,2.4,0.198
2024,전북고창서,0,0,77,187,280.0014167938555,53.0,102.80127192265824,448.0,전북고창서,35.441401,126.6951615,전북,5.638359711292051,0.2435536821899691,264,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,65.7744874715262,159.7380410022779,225.5125284738041,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북군산서,6,1,747,1089,57.82544369591093,26.0,23.83016036895003,166.0,전북군산서,35.9675,126.7369,전북,4.0745744772269,-1.1739719827969497,1843,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,638.0979498861047,930.239179954442,1574.3166287015945,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북김제서,2,0,162,292,25.49493256128127,20.0,12.086110791899689,79.0,전북김제서,35.798031,126.8968826,전북,3.276953490603923,-1.3802468947798008,456,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,138.38268792710704,249.43052391799543,389.5216400911161,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북남원서,1,2,242,309,337.38012292659084,110.0,158.76200387981234,713.0,전북남원서,35.4141793,127.3728919,전북,5.824169887610302,0.6096409212049564,554,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,206.71981776765372,263.9521640091116,473.2346241457858,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북무주서,0,0,29,74,477.0773214428938,204.0,177.50834607099185,856.0,전북무주서,36.0038834,127.6701917,전북,6.169772479750445,1.5009360574991693,103,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,24.77220956719817,63.21184510250569,87.98405466970387,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북부안서,0,0,101,157,77.95433349920798,14.0,49.52408468798075,259.0,전북부안서,35.7317623,126.7212646,전북,4.368869628355625,-1.0455457740309435,258,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,86.2756264236902,134.1116173120729,220.3872437357631,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북순창서,0,0,39,61,282.50515889280484,95.0,113.51189032670472,595.0,전북순창서,35.3772318,127.1366138,전북,5.647230320154991,0.2595280408673779,100,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,33.31435079726651,52.10706150341686,85.42141230068337,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북완주서,0,0,224,302,226.98381795892428,30.0,121.04697588279672,438.0,전북완주서,35.9273449,127.1672517,전북,5.429274652571309,-0.0947088490665704,526,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,191.3439635535308,257.9726651480637,449.31662870159454,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북익산서,5,3,1024,1182,47.15417275566401,15.0,22.171203437123744,111.0,전북익산서,35.9538784,126.9398534,전북,3.8744077960814254,-1.2420567546330137,2214,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,874.7152619589978,1009.6810933940776,1891.2300683371293,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북임실서,0,0,51,52,263.19417640023585,244.0,102.30540094114482,492.0,전북임실서,35.6137978,127.2881258,전북,5.576684349454053,0.1363202388821377,103,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,43.56492027334852,44.41913439635535,87.98405466970387,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북장수서,0,0,42,60,577.136423039217,416.0,184.815102633026,908.0,전북장수서,35.6469414,127.5165461,전북,6.359809866842025,2.139332471614544,102,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,35.876993166287015,51.25284738041002,87.12984054669704,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북전주덕진서,2,5,1494,1359,140.35659906073406,40.0,88.08946070001652,344.0,전북전주덕진서,35.8468,127.1197,전북,4.951285769011881,-0.6474072545799814,2860,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,1276.1958997722095,1160.876993166287,2443.052391799544,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북전주완산서,3,2,1177,1259,250.5261880419606,59.0,124.57243320317473,657.0,전북전주완산서,35.8012,127.1081,전북,5.527547111522334,0.0554960238636471,2441,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,1005.4100227790432,1075.4555808656037,2085.136674259681,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북정읍서,1,2,444,424,257.0547981094196,42.0,141.31872546606323,562.0,전북정읍서,35.5675486,126.8576,전북,5.553171958141773,0.0971498183683992,871,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,379.27107061503415,362.1867881548975,744.0205011389521,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전북진안서,1,0,47,64,326.7753242709963,297.0,119.50687174573712,624.0,전북진안서,35.7914913,127.4259426,전북,5.792328386694705,0.5419802553970607,112,전북특별자치도,1756000,8069,217.62300161110423,15,117066.66666666669,11.670498852074989,40.148063781321184,54.66970387243736,95.67198177676536,,,False,117066.66666666669,217.62300161110423,28.9,46.8,0.106,2.5,0.228
2024,전남목포서,3,3,963,1212,93.74131014801078,3.0,44.50634578141431,245.0,전남목포서,34.7985011,126.3970888,전남,4.551150126279139,-1.2301561100014289,2181,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,1178.9649415692822,1483.8063439065108,2670.1168614357266,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남여수서,8,3,713,1304,201.45495096250963,26.0,90.88650423989937,446.0,전남여수서,34.7408602,127.7404743,전남,5.310517397415054,-0.485856797932651,2028,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,872.8992765720647,1596.438508625487,2482.804674457429,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남순천서,2,1,764,1290,384.0658584949449,29.0,140.1458066692056,492.0,전남순천서,34.9717739,127.4819089,전남,5.953414380684346,0.7759812740597273,2057,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,935.336672231497,1579.2988313856429,2518.3082915971067,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남나주서,0,1,351,459,117.54779095597684,46.0,49.19173874233179,243.0,전남나주서,35.0159,126.7109,전남,4.775316178478476,-1.0656537577073208,811,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,429.7161936560936,561.9365609348915,992.877017250974,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남광양서,1,0,400,643,237.722979821012,10.0,122.01532432034358,538.0,전남광양서,34.9632359,127.6018901,전남,5.475303799431676,-0.2352453737402166,1044,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,489.7050639955482,787.2008903728438,1278.130217028381,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남고흥서,2,0,146,260,204.59666851963377,36.0,69.21270854791729,352.0,전남고흥서,34.6112308,127.2844601,전남,5.32591632975145,-0.4641475863713318,408,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,178.74234835837507,318.3082915971063,499.4991652754592,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남해남서,0,0,157,270,265.7193422611048,44.0,91.5026283017606,520.0,전남해남서,34.5656663,126.6072349,전남,5.586196952971791,-0.0417910150626998,427,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,192.20923761825264,330.55091819699504,522.7601558152477,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남무안서,0,0,238,313,140.5306182695643,26.0,50.11495701209103,241.0,전남무안서,34.9869694,126.4768868,전남,4.952516077206242,-0.9068428361792084,551,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,291.37451307735114,383.19421257651646,674.5687256538675,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남장흥서,0,0,89,150,304.39520263056136,40.0,109.7490965681762,458.0,전남장흥서,34.6789114,126.897836,전남,5.721606684182309,0.2254584813704371,239,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,108.95937673900946,183.63939899833056,292.59877573734,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남보성서,0,0,115,143,309.93722554222506,151.0,121.44647694010914,573.0,전남보성서,34.7700542,127.0819945,전남,5.739591044674251,0.2637537595676018,258,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,140.7902058987201,175.06956037840845,315.8597662771286,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남영광서,2,1,135,194,144.04341637281811,40.0,71.27637047194757,335.0,전남영광서,35.2778215,126.5124219,전남,4.977033120863191,-0.8825694647480908,332,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,165.27545909849752,237.5069560378409,406.455203116305,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남화순서,2,1,139,210,439.5369438452404,79.0,170.12686928792678,962.0,전남화순서,35.0624327,126.9848561,전남,6.087994309839626,1.1592854716871823,352,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,170.172509738453,257.0951585976628,430.9404563160824,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남함평서,0,0,111,111,159.9845011015982,31.0,56.22968226937279,287.0,전남함평서,35.0653743,126.5154604,전남,5.081308093900851,-0.7724168572645637,222,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,135.8931552587646,135.8931552587646,271.7863105175292,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남영암서,1,3,135,257,350.69667920896273,34.0,126.84995522898016,540.0,전남영암서,34.7977664,126.699009,전남,5.862769097322658,0.5454008480426625,396,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,165.27545909849752,314.6355036171397,484.8080133555927,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남장성서,1,0,142,155,312.6262690699582,48.0,129.03468765135966,561.0,전남장성서,35.2997387,126.7823218,전남,5.748202051135022,0.2823350017638582,298,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,173.8452977184196,189.7607122982749,364.83027267668336,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남강진서,1,0,80,143,368.34181452254825,30.0,107.14814743690958,410.0,전남강진서,34.6422987,126.7679336,전남,5.911722541884167,0.6673284142817417,224,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,97.94101279910964,175.06956037840845,274.234835837507,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남담양서,0,0,110,141,333.1217492232118,52.0,126.11309619365495,538.0,전남담양서,35.3098133,126.982982,전남,5.811505445188295,0.4239583993505876,251,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,134.66889259877573,172.62103505843072,307.2899276572065,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남곡성서,0,0,56,87,545.9476440387449,61.0,169.2055871175114,667.0,전남곡성서,35.2838408,127.2990176,전남,6.3043530831038215,1.8945814876038725,143,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,68.55870895937674,106.51085141903172,175.06956037840845,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남완도서,0,1,164,216,160.78119731304847,23.0,58.80331541654817,240.0,전남완도서,34.3362964,126.7304753,전남,5.086244788434274,-0.7669117008365914,381,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,200.77907623817472,264.44073455759604,466.4440734557596,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남진도서,0,0,110,155,169.65033333315475,21.0,61.69338760413529,336.0,전남진도서,34.4867,126.2633,전남,5.139616628665515,-0.7056261311678614,265,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,134.66889259877573,189.7607122982749,324.4296048970507,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남구례서,1,0,75,97,638.5471103808667,45.0,300.6716395708942,1338.0,전남구례서,35.2091306,127.4649716,전남,6.460760285828435,2.5344421271218707,173,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,91.81969949916528,118.75347801892045,211.79744017807457,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,전남신안서,0,0,86,121,95.89015457420012,35.0,27.57581449180514,145.0,전남신안서,34.8306,126.1072,전남,4.573577909753263,-1.215307633837579,207,전라남도,1797000,12335,145.6830158086745,22,81681.81818181818,11.31058671240738,105.28658875904286,148.13578185865333,253.4223706176962,,,False,81681.81818181818,145.6830158086745,35.2,49.2,0.095,2.1,0.258
2024,경북경주서,1,2,1053,997,284.8205791934423,44.0,101.61759517944392,526.0,경북경주서,35.8455669,129.2114096,경북,5.655364268478865,0.1832733229145901,2053,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,984.4955200623295,932.1386832878846,1919.4390338917024,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북포항북부서,3,1,814,853,159.3685846273495,6.0,67.68779247707185,286.0,경북포항북부서,36.0322,129.365,경북,5.077474819812067,-1.255068994466554,1671,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,761.0440202571095,797.5068172964551,1562.290611608882,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북포항남부서,1,2,1108,909,196.27230367536484,70.0,108.6257732026399,440.0,경북포항남부서,35.9786,129.3928,경북,5.284585026466093,-0.8319575010295929,2020,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,1035.917413322945,849.8636540708999,1888.5858979353327,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북구미서,5,2,1755,1564,292.9249953437232,64.0,120.6591003748865,548.0,경북구미서,36.1194,128.3444,경북,5.683324616912088,0.276192728037917,3326,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,1640.8258667705493,1462.2516556291391,3109.622126996494,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북경산서,1,4,920,1111,332.379238204774,68.0,146.3314548574192,577.0,경북경산서,35.8225298,128.7448852,경북,5.809280695446563,0.7285466926246257,2036,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,860.1480327230231,1038.7222438644333,1903.544994156604,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북안동서,2,2,401,549,217.8956412479347,96.0,77.18508052724673,364.0,경북안동서,36.5617239,128.720201,경북,5.388595092260833,-0.5840398686219287,954,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,374.9123490455785,513.2839890923257,891.9361121932217,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북김천서,1,1,385,506,236.22402842714897,74.0,118.69417281640256,559.0,경북김천서,36.1269198,128.1825462,경북,5.469004962276133,-0.3738997669807295,893,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,359.9532528243085,473.0814179976626,834.9045578496299,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북영주서,2,1,198,428,198.7953708027457,187.0,106.64035740928394,629.0,경북영주서,36.8203795,128.6095648,경북,5.297293696790617,-0.8030298284847512,629,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,185.11881573821583,400.1558239189715,588.0794701986755,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북영천서,6,0,281,431,137.9709739883817,122.0,51.8821722050506,262.0,경북영천서,35.9527247,128.9066744,경북,4.9342650910972425,-1.5003986042453594,718,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,262.71912738605374,402.96065446045975,671.2894429294897,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북상주서,1,0,357,341,299.5169913982325,60.0,109.28445548911849,600.0,경북상주서,36.415451,128.1638358,경북,5.705504296131242,0.3517718124040491,699,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,333.7748344370861,318.81573821581617,653.5255161667316,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북문경서,1,0,235,258,249.0945577592828,95.0,103.26430722556756,486.0,경북문경서,36.5882227,128.1802828,경북,5.521839077388051,-0.2263355369377354,494,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,219.71172574990263,241.2154265679782,461.86209583171023,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북칠곡서,3,1,275,526,350.5707957057819,44.0,152.96646136355542,638.0,경북칠곡서,36.0090593,128.3862327,경북,5.862411101228666,0.9371180036131244,805,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,257.1094663030775,491.78028827425015,752.6295286326451,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북의성서,1,0,161,141,198.95733299005607,99.0,75.68464724354484,289.0,경북의성서,36.3528,128.6969,경북,5.298104008739158,-0.8011728865634223,303,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,150.52590572652903,131.82703544994158,283.2878846903,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
2024,경북청도서,1,1,171,202,555.2471866384006,78.0,165.732728500269,820.0,경북청도서,35.6537562,128.7501768,경북,6.321212775738942,3.283790254345126,375,경상북도,2567000,19033,134.87101350286343,24,106958.33333333331,11.580194629505332,159.87534086482276,188.85858979353333,350.6038176860148,,,False,106958.33333333331,134.87101350286343,38.5,47.5,0.102,2.5,0.232
